name,p0010001_2020,p0010002_2020,p0010003_2020,p0010004_2020,p0010005_2020,p0010006_2020,p0010007_2020,p0010008_2020,p0010009_2020,p0010010_2020,p0010011_2020,p0010012_2020,p0010013_2020,p0010014_2020,p0010015_2020,p0010016_2020,p0010017_2020,p0010018_2020,p0010019_2020,p0010020_2020,p0010021_2020,p0010022_2020,p0010023_2020,p0010024_2020,p0010025_2020,p0010026_2020,p0010027_2020,p0010028_2020,p0010029_2020,p0010030_2020,p0010031_2020,p0010032_2020,p0010033_2020,p0010034_2020,p0010035_2020,p0010036_2020,p0010037_2020,p0010038_2020,p0010039_2020,p0010040_2020,p0010041_2020,p0010042_2020,p0010043_2020,p0010044_2020,p0010045_2020,p0010046_2020,p0010047_2020,p0010048_2020,p0010049_2020,p0010050_2020,p0010051_2020,p0010052_2020,p0010053_2020,p0010054_2020,p0010055_2020,p0010056_2020,p0010057_2020,p0010058_2020,p0010059_2020,p0010060_2020,p0010061_2020,p0010062_2020,p0010063_2020,p0010064_2020,p0010065_2020,p0010066_2020,p0010067_2020,p0010068_2020,p0010069_2020,p0010070_2020,p0010071_2020,p0010001_2010,p0010002_2010,p0010003_2010,p0010004_2010,p0010005_2010,p0010006_2010,p0010007_2010,p0010008_2010,p0010009_2010,p0010010_2010,p0010011_2010,p0010012_2010,p0010013_2010,p0010014_2010,p0010015_2010,p0010016_2010,p0010017_2010,p0010018_2010,p0010019_2010,p0010020_2010,p0010021_2010,p0010022_2010,p0010023_2010,p0010024_2010,p0010025_2010,p0010026_2010,p0010027_2010,p0010028_2010,p0010029_2010,p0010030_2010,p0010031_2010,p0010032_2010,p0010033_2010,p0010034_2010,p0010035_2010,p0010036_2010,p0010037_2010,p0010038_2010,p0010039_2010,p0010040_2010,p0010041_2010,p0010042_2010,p0010043_2010,p0010044_2010,p0010045_2010,p0010046_2010,p0010047_2010,p0010048_2010,p0010049_2010,p0010050_2010,p0010051_2010,p0010052_2010,p0010053_2010,p0010054_2010,p0010055_2010,p0010056_2010,p0010057_2010,p0010058_2010,p0010059_2010,p0010060_2010,p0010061_2010,p0010062_2010,p0010063_2010,p0010064_2010,p0010065_2010,p0010066_2010,p0010067_2010,p0010068_2010,p0010069_2010,p0010070_2010,p0010071_2010,p0010001_change,p0010002_change,p0010003_change,p0010004_change,p0010005_change,p0010006_change,p0010007_change,p0010008_change,p0010009_change,p0010010_change,p0010011_change,p0010012_change,p0010013_change,p0010014_change,p0010015_change,p0010016_change,p0010017_change,p0010018_change,p0010019_change,p0010020_change,p0010021_change,p0010022_change,p0010023_change,p0010024_change,p0010025_change,p0010026_change,p0010027_change,p0010028_change,p0010029_change,p0010030_change,p0010031_change,p0010032_change,p0010033_change,p0010034_change,p0010035_change,p0010036_change,p0010037_change,p0010038_change,p0010039_change,p0010040_change,p0010041_change,p0010042_change,p0010043_change,p0010044_change,p0010045_change,p0010046_change,p0010047_change,p0010048_change,p0010049_change,p0010050_change,p0010051_change,p0010052_change,p0010053_change,p0010054_change,p0010055_change,p0010056_change,p0010057_change,p0010058_change,p0010059_change,p0010060_change,p0010061_change,p0010062_change,p0010063_change,p0010064_change,p0010065_change,p0010066_change,p0010067_change,p0010068_change,p0010069_change,p0010070_change,p0010071_change
Westview,2827,2685,492,2143,0,18,0,32,142,118,43,9,4,0,14,28,9,1,6,0,0,3,0,1,0,20,6,1,0,10,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3138.0,3098.0,110.0,2950.0,18.0,11.0,0.0,9.0,40.0,33.0,9.0,2.0,1.0,0.0,0.0,10.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09910771191841937,-0.13331181407359588,3.4727272727272727,-0.2735593220338983,-1.0,0.6363636363636364,,2.5555555555555554,2.55,2.5757575757575757,3.7777777777777777,3.5,3.0,,,1.8,1.25,,-0.14285714285714285,,,,,,,1.8571428571428572,-0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West End,4709,4502,551,3815,4,72,0,60,207,179,61,5,15,0,33,20,5,1,31,1,0,2,3,2,0,23,5,6,0,6,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4341.0,4233.0,176.0,3962.0,27.0,37.0,1.0,30.0,108.0,92.0,29.0,3.0,1.0,0.0,3.0,36.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847730937571988,0.06354831089062131,2.1306818181818183,-0.037102473498233215,-0.8518518518518519,0.9459459459459459,-1.0,1.0,0.9166666666666666,0.9456521739130435,1.103448275862069,0.6666666666666666,14.0,,10.0,-0.4444444444444444,0.0,,1.0666666666666667,,,,,,,0.5333333333333333,-0.6153846153846154,,,,,,,,,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,-1.0,,,,,,,
Ashview Heights,1007,951,62,868,6,2,0,13,56,43,6,3,1,0,13,6,1,0,8,0,0,5,0,0,0,8,3,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308.0,1290.0,34.0,1243.0,7.0,0.0,0.0,6.0,18.0,17.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2301223241590214,-0.2627906976744186,0.8235294117647058,-0.3016894609814964,-0.14285714285714285,,,1.1666666666666667,2.111111111111111,1.5294117647058822,0.2,,,,,-0.14285714285714285,,-1.0,1.6666666666666667,-1.0,,,,,,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlanta University Center,4819,4767,42,4700,3,10,3,9,52,45,8,2,8,0,4,4,6,0,12,0,0,0,0,1,0,7,3,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5908.0,5778.0,38.0,5689.0,10.0,8.0,1.0,32.0,130.0,110.0,35.0,1.0,0.0,0.0,0.0,32.0,24.0,4.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18432633716993907,-0.17497403946002077,0.10526315789473684,-0.1738442608542802,-0.7,0.25,2.0,-0.71875,-0.6,-0.5909090909090909,-0.7714285714285715,1.0,,,,-0.875,-0.75,-1.0,-0.07692307692307693,,,,-1.0,,,-0.5625,-0.6666666666666666,0.0,-1.0,,,,,,,,-0.5,,,-1.0,,,,,,,-1.0,-1.0,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,
Hunter Hills,1874,1787,94,1669,3,12,1,8,87,73,30,7,3,0,4,16,4,0,7,0,0,0,2,0,0,9,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080.0,2061.0,42.0,2004.0,1.0,3.0,1.0,10.0,19.0,15.0,3.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09903846153846153,-0.13294517224648228,1.2380952380952381,-0.16716566866267465,2.0,3.0,0.0,-0.2,3.5789473684210527,3.8666666666666667,9.0,,2.0,,,1.2857142857142858,1.0,,2.5,,,,,,,2.0,6.0,,,,,,-1.0,,-1.0,,,,,,,,,,,,4.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,
Historic Westin Heights/Bankhead,1508,1431,95,1308,6,14,0,8,77,67,31,6,2,0,8,16,0,0,2,0,1,0,1,0,0,10,3,0,1,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810.0,1787.0,54.0,1722.0,4.0,0.0,0.0,7.0,23.0,20.0,2.0,0.0,1.0,0.0,5.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16685082872928178,-0.19921656407386681,0.7592592592592593,-0.24041811846689895,0.5,,,0.14285714285714285,2.347826086956522,2.35,14.5,,1.0,,0.6,0.6,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,,,,,,,,,,,,,,,-1.0,-1.0,,,,,,,
English Avenue,3204,3054,502,2289,13,192,1,57,150,138,39,4,11,2,23,14,10,3,30,1,0,1,0,0,0,9,2,1,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3330.0,3228.0,306.0,2829.0,5.0,53.0,0.0,35.0,102.0,94.0,36.0,5.0,1.0,0.0,1.0,42.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03783783783783784,-0.05390334572490706,0.6405228758169934,-0.19088016967126192,1.6,2.6226415094339623,,0.6285714285714286,0.47058823529411764,0.46808510638297873,0.08333333333333333,-0.2,10.0,,22.0,-0.6666666666666666,1.0,,9.0,,,,-1.0,,,0.2857142857142857,-0.3333333333333333,-0.5,,,,,-1.0,,,,,-1.0,,,,,,,,,2.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,
Adair Park,1528,1439,371,1004,2,34,0,28,89,72,19,6,5,2,30,3,0,0,4,0,0,2,1,0,0,12,6,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1412.0,1387.0,122.0,1145.0,0.0,90.0,0.0,30.0,25.0,23.0,10.0,0.0,1.0,2.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0821529745042493,0.03749098774333093,2.040983606557377,-0.12314410480349346,,-0.6222222222222222,,-0.06666666666666667,2.56,2.130434782608696,0.9,,4.0,0.0,,-0.5714285714285714,-1.0,,3.0,,,,,,,5.0,5.0,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mechanicsville,4447,4289,170,4059,5,27,0,28,158,127,62,4,8,0,12,18,1,0,21,0,0,0,1,0,0,25,15,2,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3786.0,3742.0,90.0,3620.0,3.0,13.0,3.0,13.0,44.0,38.0,9.0,1.0,1.0,0.0,4.0,12.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17459059693608028,0.1461785141635489,0.8888888888888888,0.1212707182320442,0.6666666666666666,1.0769230769230769,-1.0,1.1538461538461537,2.590909090909091,2.3421052631578947,5.888888888888889,3.0,7.0,,2.0,0.5,-0.75,-1.0,4.25,,-1.0,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,-1.0,,,,,,,,,,,,,
Capitol Gateway,1173,1138,104,978,9,31,0,16,35,24,3,5,0,0,2,5,3,0,5,0,0,0,1,0,0,10,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.0,884.0,47.0,824.0,6.0,3.0,0.0,4.0,16.0,14.0,4.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30333333333333334,0.2873303167420814,1.2127659574468086,0.18689320388349515,0.5,9.333333333333334,,3.0,1.1875,0.7142857142857143,-0.25,,-1.0,,,0.6666666666666666,0.5,,1.5,,,-1.0,,,,4.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grant Park,8709,7904,5498,1979,22,272,9,124,805,746,104,77,120,3,260,8,14,2,145,0,0,10,2,1,0,55,13,16,0,10,0,0,10,1,1,0,0,1,1,0,2,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6587.0,6423.0,4314.0,1870.0,25.0,141.0,0.0,73.0,164.0,145.0,47.0,25.0,40.0,1.0,6.0,9.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,8.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32214968878093214,0.23057761170792465,0.27445526193787667,0.058288770053475936,-0.12,0.9290780141843972,,0.6986301369863014,3.908536585365854,4.144827586206897,1.2127659574468086,2.08,2.0,2.0,42.333333333333336,-0.1111111111111111,0.0,1.0,144.0,,,,,0.0,,2.0555555555555554,0.625,3.0,,,-1.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,-1.0,,,,,,,
Hammond Park,2584,2471,111,2190,9,18,2,141,113,100,16,6,7,0,41,16,4,0,7,0,0,3,0,0,0,12,5,1,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702.0,2674.0,187.0,2251.0,6.0,41.0,0.0,189.0,28.0,24.0,8.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043671354552183565,-0.07591623036649214,-0.40641711229946526,-0.027099067081297203,0.5,-0.5609756097560976,,-0.25396825396825395,3.0357142857142856,3.1666666666666665,1.0,2.0,2.5,,40.0,4.333333333333333,0.0,-1.0,2.5,,,,-1.0,,,3.0,,,-1.0,,,,,,,,,,,-1.0,,,,,,,0.0,,,,,,,,,,,,,,-1.0,,,,,,,,,,
Capitol View,2379,2245,569,1614,7,23,0,32,134,128,41,11,8,0,30,18,7,1,10,0,0,0,0,2,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138.0,2108.0,302.0,1767.0,1.0,9.0,1.0,28.0,30.0,21.0,9.0,2.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1127221702525725,0.06499051233396584,0.8841059602649006,-0.0865874363327674,6.0,1.5555555555555556,-1.0,0.14285714285714285,3.466666666666667,5.095238095238095,3.5555555555555554,4.5,7.0,,29.0,17.0,6.0,-0.8,9.0,,,,,,,-0.375,-0.2,,,,,,,,,-1.0,-1.0,,,,,,,,,,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,
High Point,321,305,26,266,5,4,0,4,16,12,2,1,0,0,8,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,186.0,186.0,9.0,176.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7258064516129032,0.6397849462365591,1.8888888888888888,0.5113636363636364,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joyland,1370,1326,39,1258,4,3,0,22,44,43,18,7,1,1,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.0,377.0,15.0,354.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6339522546419096,2.5172413793103448,1.6,2.553672316384181,,0.0,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Betmar LaVilla,716,694,26,653,0,2,0,13,22,18,3,3,1,0,2,8,0,1,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528.0,511.0,9.0,490.0,3.0,7.0,0.0,2.0,17.0,15.0,4.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3560606060606061,0.35812133072407043,1.8888888888888888,0.3326530612244898,-1.0,-0.7142857142857143,,5.5,0.29411764705882354,0.2,-0.25,,0.0,,,1.6666666666666667,-1.0,,-1.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Villages at Carver,1786,1734,11,1698,1,9,2,13,52,46,19,1,1,0,2,13,2,1,7,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955.0,950.0,4.0,942.0,2.0,0.0,0.0,2.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8701570680628272,0.8252631578947368,1.75,0.802547770700637,-0.5,,,5.5,9.4,8.2,18.0,-0.5,,,,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort McPherson,289,284,8,257,3,0,0,16,5,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,371.0,345.0,239.0,76.0,0.0,15.0,0.0,15.0,26.0,21.0,1.0,3.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2210242587601078,-0.17681159420289855,-0.9665271966527197,2.3815789473684212,,-1.0,,0.06666666666666667,-0.8076923076923077,-0.8571428571428571,-1.0,-1.0,-1.0,,,-1.0,0.0,,,,,,-1.0,-1.0,,-0.8,0.0,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venetian Hills,3571,3443,213,3145,15,10,0,60,128,109,41,3,4,0,8,16,9,0,27,0,1,0,0,0,0,19,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3713.0,3676.0,60.0,3598.0,7.0,2.0,1.0,8.0,37.0,30.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03824400754107191,-0.0633841131664853,2.55,-0.12590327959977765,1.1428571428571428,4.0,-1.0,6.5,2.4594594594594597,2.6333333333333333,4.857142857142857,,,,,0.6,,,1.25,,,,,,-1.0,1.7142857142857142,7.5,-1.0,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pomona Park,120,113,4,105,1,0,0,3,7,4,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.0,111.0,2.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.018018018018018018,1.0,-0.03669724770642202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
